1,5,1301(3) 2347(18) 2412(25) 2454(26) 3231(42) ,起點值,0.1046600647,預期報酬,48794.9561270438,風險,466223.2559271485,最佳解實驗#,1,最佳解世代數,2986,最佳解出現次數,50
2,6,1303(4) 1326(5) 2354(20) 3045(41) 8046(47) 9904(48) ,起點值,0.1533575298,預期報酬,29391.3181016216,風險,191652.2660910995,最佳解實驗#,21,最佳解世代數,3941,最佳解出現次數,5
3,2,1326(5) 2912(39) ,起點值,0.0409221412,預期報酬,11786.2746124065,風險,288017.0552108942,最佳解實驗#,1,最佳解世代數,3383,最佳解出現次數,50
4,8,1216(2) 1301(3) 1326(5) 1722(7) 2412(24) 2498(27) 2892(38) 3045(40) ,起點值,0.1980394274,預期報酬,33344.8983540729,風險,168375.0493222759,最佳解實驗#,3,最佳解世代數,2946,最佳解出現次數,37
5,5,1303(4) 2412(24) 3045(41) 3673(44) 4904(45) ,起點值,0.0838512787,預期報酬,12739.4239339288,風險,151928.7973427430,最佳解實驗#,1,最佳解世代數,3942,最佳解出現次數,50
6,4,1216(2) 2412(24) 2454(26) 4904(45) ,起點值,0.0381534728,預期報酬,7636.3159213087,風險,200147.3355878090,最佳解實驗#,1,最佳解世代數,3207,最佳解出現次數,50
7,5,1102(1) 2105(10) 2382(25) 3045(43) 4904(46) ,起點值,0.0863778263,預期報酬,11339.2786821753,風險,131275.3419824165,最佳解實驗#,1,最佳解世代數,4015,最佳解出現次數,50
8,5,1101(0) 1216(2) 2330(20) 2357(24) 2412(27) ,起點值,0.0824013147,預期報酬,14165.9511350940,風險,171914.1398667290,最佳解實驗#,1,最佳解世代數,3510,最佳解出現次數,50
9,5,2207(11) 2301(12) 2325(18) 2912(40) 3231(43) ,起點值,0.1096554537,預期報酬,16539.7381255994,風險,150833.7028613356,最佳解實驗#,5,最佳解世代數,3714,最佳解出現次數,6
10,5,1101(0) 2317(16) 2454(27) 2801(30) 2882(33) ,起點值,0.1395786097,預期報酬,19076.0253504351,風險,136668.6872220154,最佳解實驗#,2,最佳解世代數,3925,最佳解出現次數,15
11,4,2325(18) 2330(19) 2382(22) 2474(26) ,起點值,0.1638645933,預期報酬,26271.2674565796,風險,160323.0259913804,最佳解實驗#,1,最佳解世代數,5310,最佳解出現次數,25
12,5,2002(7) 2354(20) 2881(30) 3008(41) 3045(42) ,起點值,0.0765375811,預期報酬,9423.0353783361,風險,123116.4513144572,最佳解實驗#,1,最佳解世代數,3867,最佳解出現次數,50,12,**有買不起的股票
13,7,1216(2) 2354(18) 2474(26) 2881(30) 2891(38) 3008(41) 9904(48) ,起點值,0.1245927938,預期報酬,17667.5341028212,風險,141802.2147862822,最佳解實驗#,3,最佳解世代數,2747,最佳解出現次數,35,13,**有買不起的股票
14,1,2412(24) ,起點值,0.0367680755,預期報酬,6188.0838487768,風險,168300.4554402379,最佳解實驗#,2,最佳解世代數,3659,最佳解出現次數,45
15,3,2412(25) 3045(42) 4904(44) ,起點值,0.1595619179,預期報酬,13355.0980886468,風險,83698.5307360389,最佳解實驗#,1,最佳解世代數,3915,最佳解出現次數,50
16,6,1326(5) 2002(8) 2317(16) 2354(19) 2408(23) 2882(31) ,起點值,0.1262020459,預期報酬,20367.5571659527,風險,161388.4863939264,最佳解實驗#,1,最佳解世代數,5006,最佳解出現次數,18
